Plate,Well,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Organism],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Line],Term Source 3 REF,Term Source 3 Accession,Compound Name,Compound PubChem CID,Compound PubChem URL,Compound Concentration (microMolar),CAS,Compound SMILES,Control Type,Comment [Control Type Comments],Quality Control,Comment [Quality Control Comments],Channels
preZ,A19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,A3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,A9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,B3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B7,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B8,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,B9,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C1,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C10,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C11,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C12,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C13,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C14,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C15,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C16,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C17,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C18,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C19,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C2,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C20,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C21,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C22,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C23,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C24,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Ganciclovir,135398740,https://pubchem.ncbi.nlm.nih.gov/compound/135398740,25,82410-32-0,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,positive control,,inhibits herpesvirus replication,,Hoechst:nuclei;GFP:infection
preZ,C3,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C4,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C5,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
preZ,C6,Homo sapiens,NCBITaxon,NCBITaxon_9606,Herpes simplex virus type 1,NCBITaxon,NCBITaxon_10309,A549,EFO,EFO_0007555,Dimethyl sulfoxide,679,https://pubchem.ncbi.nlm.nih.gov/compound/679,3519.3,67-68-5,CS(=O)C,negative control,0.03%,solvent control,"pass, non-toxic in absence of infection",Hoechst:nuclei;GFP:infection
